FullDateAlternateKey	OrganizationName	DepartmentGroupName	ScenarioName	AccountCodeAlternateKey	ParentAccountCodeAlternateKey	Amount
2004-02-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1300	10	30106
2003-11-01 00:00:00	France	Research and Development	Actual	6860	680	101.81999999999999
2003-11-01 00:00:00	Germany	Executive General and Administration	Actual	6000	600	8809.4300000000003
2003-11-01 00:00:00	Australia	Corporate	Actual	8010	80	117.04000000000001
2003-12-01 00:00:00	Central Division	Sales and Marketing	Actual	2420	2400	38602
2003-12-01 00:00:00	Southwest Division	Corporate	Actual	6850	680	316
2003-12-01 00:00:00	France	Corporate	Actual	6500	60	330.55000000000001
2003-12-01 00:00:00	France	Manufacturing	Actual	6020	600	1763.5599999999999
2003-12-01 00:00:00	Germany	Research and Development	Actual	8030	80	307.14999999999998
2004-01-01 00:00:00	Southeast Division	Research and Development	Actual	6400	60	202
2004-02-01 00:00:00	Central Division	Corporate	Actual	6620	660	1031
2004-02-01 00:00:00	Southeast Division	Quality Assurance	Actual	8030	80	265
2004-02-01 00:00:00	Southwest Division	Corporate	Actual	6210	620	1314
2004-02-01 00:00:00	France	Research and Development	Actual	6860	680	134.80000000000001
2004-02-01 00:00:00	Germany	Research and Development	Actual	6830	680	57.140000000000001
2003-12-01 00:00:00	Northeast Division	Research and Development	Actual	6300	630	68
2003-12-01 00:00:00	Central Division	Sales and Marketing	Actual	1250	1200	12838
2003-12-01 00:00:00	Southeast Division	Manufacturing	Actual	6620	660	302
2003-12-01 00:00:00	Southeast Division	Research and Development	Actual	4200	4110	222214
2003-12-01 00:00:00	Canadian Division	Corporate	Actual	6620	660	1928.3900000000001
2003-12-01 00:00:00	Germany	Corporate	Actual	8020	80	-129.03
2003-12-01 00:00:00	Germany	Research and Development	Actual	5050	5000	3069.9699999999998
2003-12-01 00:00:00	Germany	Sales and Marketing	Actual	1230	1200	5779.5900000000001
2004-01-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1260	1200	7068
2004-01-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2350	2200	102213.59
2004-01-01 00:00:00	France	Executive General and Administration	Actual	6220	620	133.74000000000001
2004-01-01 00:00:00	France	Manufacturing	Actual	6830	680	20.969999999999999
2004-01-01 00:00:00	Germany	Corporate	Actual	8030	80	180.55000000000001
2004-01-01 00:00:00	Germany	Executive General and Administration	Actual	9510	9500	1
2004-01-01 00:00:00	Germany	Research and Development	Actual	6220	620	239.06
2004-01-01 00:00:00	Australia	Research and Development	Actual	6020	600	5604.8699999999999
2004-01-01 00:00:00	Australia	Research and Development	Actual	6700	60	288.98000000000002
2004-02-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6850	680	63
2004-02-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1230	1200	17459
2004-02-01 00:00:00	France	Manufacturing	Actual	8010	80	157.15000000000001
2003-12-01 00:00:00	Australia	Sales and Marketing	Actual	1140	1120	15269.959999999999
2003-12-01 00:00:00	Australia	Sales and Marketing	Actual	1300	10	7782.1000000000004
2004-01-01 00:00:00	Central Division	Research and Development	Actual	8000	80	271
2004-01-01 00:00:00	Central Division	Sales and Marketing	Actual	1240	1200	75992
2004-02-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6820	680	224
2004-02-01 00:00:00	Central Division	Sales and Marketing	Actual	1250	1200	12838
2004-02-01 00:00:00	Southwest Division	Corporate	Actual	8030	80	666
2004-02-01 00:00:00	Australia	Corporate	Actual	6300	630	64.409999999999997
2003-12-01 00:00:00	Northwest Division	Research and Development	Actual	5050	5000	8142
2003-12-01 00:00:00	Southeast Division	Manufacturing	Actual	6500	60	135
2003-12-01 00:00:00	Southwest Division	Corporate	Actual	8020	80	-379
2003-12-01 00:00:00	Southwest Division	Research and Development	Actual	8020	80	-337
2003-12-01 00:00:00	Canadian Division	Research and Development	Actual	8010	80	320.77999999999997
2003-12-01 00:00:00	France	Manufacturing	Actual	9510	9500	5
2003-12-01 00:00:00	Australia	Corporate	Actual	8010	80	190.72999999999999
2004-01-01 00:00:00	Southeast Division	Inventory Management	Actual	6230	620	123
2004-01-01 00:00:00	Southwest Division	Research and Development	Actual	6220	620	442
2004-01-01 00:00:00	Australia	Research and Development	Actual	4200	4110	133344.09
2004-02-01 00:00:00	Southwest Division	Corporate	Actual	6220	620	646
2004-02-01 00:00:00	Southwest Division	Corporate	Actual	6860	680	309
2004-02-01 00:00:00	France	Corporate	Actual	6620	660	799.71000000000004
2004-02-01 00:00:00	France	Quality Assurance	Actual	8020	80	-43.920000000000002
2003-12-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6860	680	31
2003-12-01 00:00:00	Southeast Division	Manufacturing	Actual	6860	680	64
2003-12-01 00:00:00	Southwest Division	Research and Development	Actual	6020	600	5352
2003-12-01 00:00:00	Canadian Division	Corporate	Actual	6810	680	2182.9400000000001
2004-01-01 00:00:00	Northeast Division	Research and Development	Actual	6840	680	209
2004-01-01 00:00:00	Northeast Division	Research and Development	Actual	9510	9500	13
2004-01-01 00:00:00	Southeast Division	Quality Assurance	Actual	6000	600	11264
2004-01-01 00:00:00	Southeast Division	Quality Assurance	Actual	6860	680	40
2004-01-01 00:00:00	Canadian Division	Corporate	Actual	6000	600	88795.160000000003
2004-01-01 00:00:00	Canadian Division	Sales and Marketing	Actual	1180	110	119529.07000000001
2004-01-01 00:00:00	France	Research and Development	Actual	6300	630	60.329999999999998
2004-01-01 00:00:00	France	Sales and Marketing	Actual	1150	110	11167.99
2004-02-01 00:00:00	Southeast Division	Research and Development	Actual	8000	80	200
2004-02-01 00:00:00	Canadian Division	Research and Development	Actual	4130	4100	35086.580000000002
2004-02-01 00:00:00	France	Manufacturing	Actual	6020	600	1939.0899999999999
2003-12-01 00:00:00	France	Quality Assurance	Actual	6820	680	105.02
2003-12-01 00:00:00	Germany	Sales and Marketing	Actual	1185	110	69999.940000000002
2004-01-01 00:00:00	Northeast Division	Research and Development	Actual	6220	620	234
2004-01-01 00:00:00	Central Division	Corporate	Actual	6240	620	87
2004-01-01 00:00:00	Southeast Division	Research and Development	Actual	6020	600	1796
2004-01-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6040	600	3123.8699999999999
2004-01-01 00:00:00	Canadian Division	Research and Development	Actual	6230	620	207.15000000000001
2004-01-01 00:00:00	Canadian Division	Sales and Marketing	Actual	1140	1120	41088.209999999999
2004-01-01 00:00:00	France	Manufacturing	Actual	6820	680	207.15000000000001
2004-02-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1130	1120	416170
2004-02-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2220	2200	25510
2004-02-01 00:00:00	France	Sales and Marketing	Actual	2430	2400	95550.410000000003
2004-02-01 00:00:00	Germany	Executive General and Administration	Actual	8030	80	70.969999999999999
2004-02-01 00:00:00	Germany	Sales and Marketing	Actual	1180	110	24493.77
2004-03-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2320	2300	60045
2003-12-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1180	110	32857
2003-12-01 00:00:00	France	Manufacturing	Actual	6700	60	127.36
2004-01-01 00:00:00	Northeast Division	Corporate	Actual	6200	620	1402
2004-01-01 00:00:00	Central Division	Research and Development	Actual	6620	660	1137
2004-02-01 00:00:00	Northeast Division	Research and Development	Actual	6500	60	301
2004-02-01 00:00:00	Northwest Division	Research and Development	Actual	6810	680	1159
2004-02-01 00:00:00	France	Sales and Marketing	Actual	1250	1200	4462.54
2004-02-01 00:00:00	Germany	Executive General and Administration	Actual	6830	680	12.460000000000001
2004-03-01 00:00:00	Central Division	Research and Development	Actual	4500	4110	23999
2004-03-01 00:00:00	Central Division	Research and Development	Actual	6210	620	549
2003-12-01 00:00:00	Southeast Division	Research and Development	Actual	6240	620	25
2003-12-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6040	600	2913.2600000000002
2003-12-01 00:00:00	France	Corporate	Actual	6040	600	2682.7199999999998
2003-12-01 00:00:00	France	Quality Assurance	Actual	6210	620	107.14
2003-12-01 00:00:00	Australia	Corporate	Actual	6240	620	24.059999999999999
2004-01-01 00:00:00	Northeast Division	Corporate	Actual	6700	60	401
2004-01-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1300	10	36558
2004-01-01 00:00:00	Central Division	Research and Development	Actual	4200	4110	194213
2004-01-01 00:00:00	Southeast Division	Research and Development	Actual	5020	5000	43823
2004-02-01 00:00:00	Northwest Division	Corporate	Actual	6610	660	846
2004-02-01 00:00:00	Central Division	Corporate	Actual	6230	620	202
2004-02-01 00:00:00	Central Division	Corporate	Actual	8500	4	293
2004-02-01 00:00:00	Canadian Division	Corporate	Actual	6500	60	490.48000000000002
2004-02-01 00:00:00	France	Sales and Marketing	Actual	1170	110	70320.149999999994
2003-12-01 00:00:00	France	Research and Development	Actual	8020	80	-129.03
2003-12-01 00:00:00	Germany	Corporate	Actual	9510	9500	5
2004-01-01 00:00:00	Northeast Division	Corporate	Actual	6620	660	1559
2004-01-01 00:00:00	Southeast Division	Research and Development	Actual	6500	60	146
2004-01-01 00:00:00	France	Research and Development	Actual	6810	680	549.71000000000004
2004-01-01 00:00:00	Germany	Corporate	Actual	6860	680	81.609999999999999
2004-01-01 00:00:00	Germany	Research and Development	Actual	6850	680	141.19
2004-01-01 00:00:00	Australia	Sales and Marketing	Actual	2350	2200	23903.450000000001
2004-02-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6820	680	109
2004-03-01 00:00:00	Central Division	Corporate	Actual	6200	620	783
2004-03-01 00:00:00	Southeast Division	Research and Development	Actual	6860	680	81
2004-01-01 00:00:00	Southwest Division	Research and Development	Actual	8010	80	354
2004-01-01 00:00:00	Canadian Division	Executive General and Administration	Actual	1166	1160	139444.59
2004-01-01 00:00:00	Australia	Executive General and Administration	Actual	6620	660	669.69000000000005
2004-02-01 00:00:00	Northwest Division	Research and Development	Actual	8030	80	408
2004-02-01 00:00:00	Southwest Division	Sales and Marketing	Actual	3020	300	430998
2004-02-01 00:00:00	Canadian Division	Sales and Marketing	Actual	1210	1200	18710.52
2004-02-01 00:00:00	France	Corporate	Actual	8500	4	263.52999999999997
2004-02-01 00:00:00	Germany	Research and Development	Actual	6610	660	1782.71
2004-03-01 00:00:00	Northwest Division	Corporate	Actual	6830	680	129
2004-03-01 00:00:00	Southwest Division	Corporate	Actual	8000	80	300
2004-03-01 00:00:00	Australia	Research and Development	Actual	6860	680	129.31999999999999
2004-01-01 00:00:00	France	Corporate	Actual	6040	600	4151.8999999999996
2004-01-01 00:00:00	France	Executive General and Administration	Actual	6820	680	203.94999999999999
2004-02-01 00:00:00	Northeast Division	Executive General and Administration	Actual	1166	1160	68344
2004-02-01 00:00:00	Northeast Division	Research and Development	Actual	6820	680	614
2004-02-01 00:00:00	Canadian Division	Sales and Marketing	Actual	1300	10	37335.110000000001
2004-02-01 00:00:00	Australia	Corporate	Actual	8000	80	132.83000000000001
2004-02-01 00:00:00	Australia	Research and Development	Actual	6100	60	4850.4700000000003
2004-03-01 00:00:00	Northwest Division	Research and Development	Actual	6810	680	1337
2004-03-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1170	110	105324
2004-03-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1110	110	247827
2004-03-01 00:00:00	Southwest Division	Research and Development	Actual	6400	60	473
2004-03-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6850	680	182.90000000000001
2004-01-01 00:00:00	Australia	Executive General and Administration	Actual	6020	600	3315.3499999999999
2004-02-01 00:00:00	Northeast Division	Corporate	Actual	6820	680	983
2004-02-01 00:00:00	Northeast Division	Research and Development	Actual	6840	680	205
2004-02-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1260	1200	8660
2004-02-01 00:00:00	Northwest Division	Sales and Marketing	Actual	3020	300	-35318
2004-02-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1110	110	244745
2004-02-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6020	600	4531.4700000000003
2004-02-01 00:00:00	France	Research and Development	Actual	6820	680	461.41000000000003
2004-03-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1210	1200	24696
2004-03-01 00:00:00	Northwest Division	Corporate	Actual	8000	80	393
2004-03-01 00:00:00	Central Division	Corporate	Actual	6210	620	712
2004-03-01 00:00:00	Southeast Division	Manufacturing	Actual	6620	660	302
2004-03-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6620	660	935.95000000000005
2004-03-01 00:00:00	Canadian Division	Research and Development	Actual	6100	60	42250.349999999999
2004-03-01 00:00:00	Germany	Sales and Marketing	Actual	2420	2400	12397.799999999999
2004-04-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6000	600	13386
2004-01-01 00:00:00	France	Executive General and Administration	Actual	6020	600	1153.97
2004-01-01 00:00:00	France	Inventory Management	Actual	8010	80	126.29000000000001
2004-01-01 00:00:00	France	Sales and Marketing	Actual	1300	10	8674.3199999999997
2004-02-01 00:00:00	Northeast Division	Research and Development	Actual	6310	630	452
2004-02-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6230	620	23
2004-03-01 00:00:00	France	Sales and Marketing	Actual	2330	2300	10916.92
2004-03-01 00:00:00	Australia	Sales and Marketing	Actual	1220	1200	13806.77
2004-04-01 00:00:00	Northeast Division	Research and Development	Actual	6310	630	192
2004-01-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1300	10	34497
2004-01-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6700	60	269.26999999999998
2004-01-01 00:00:00	France	Research and Development	Actual	6920	60	524.16999999999996
2004-01-01 00:00:00	Germany	Executive General and Administration	Actual	6810	680	112.45999999999999
2004-01-01 00:00:00	Australia	Executive General and Administration	Actual	6830	680	43.359999999999999
2004-02-01 00:00:00	Southeast Division	Manufacturing	Actual	6000	600	16470
2004-02-01 00:00:00	Canadian Division	Corporate	Actual	6810	680	2110.21
2004-02-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6700	60	328.36000000000001
2004-02-01 00:00:00	Germany	Executive General and Administration	Actual	6040	600	1055.03
2004-02-01 00:00:00	Germany	Sales and Marketing	Actual	3550	3030	312026.15999999997
2004-03-01 00:00:00	Central Division	Corporate	Actual	9510	9500	15
2004-03-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6820	680	642
2004-03-01 00:00:00	France	Sales and Marketing	Actual	1220	1200	16743.619999999999
2004-01-01 00:00:00	France	Sales and Marketing	Actual	3550	3030	530831.73999999999
2004-02-01 00:00:00	Australia	Sales and Marketing	Actual	2230	2200	61390.120000000003
2004-03-01 00:00:00	Central Division	Sales and Marketing	Actual	2310	2300	67518
2004-03-01 00:00:00	Central Division	Sales and Marketing	Actual	2430	2400	68168
2004-03-01 00:00:00	Southwest Division	Research and Development	Actual	6810	680	1351
2004-03-01 00:00:00	France	Executive General and Administration	Actual	6400	60	146.50999999999999
2004-03-01 00:00:00	Germany	Executive General and Administration	Actual	6200	620	166.72
2004-03-01 00:00:00	Germany	Sales and Marketing	Actual	1210	1200	5255.1099999999997
2004-04-01 00:00:00	Northeast Division	Corporate	Actual	8020	80	-403
2004-04-01 00:00:00	Southeast Division	Corporate	Actual	6200	620	421
2004-03-01 00:00:00	Northeast Division	Research and Development	Actual	6300	630	137
2003-12-01 00:00:00	Northeast Division	Research and Development	Actual	5050	5000	11744
2003-12-01 00:00:00	Northwest Division	Executive General and Administration	Actual	1166	1160	193608
2003-12-01 00:00:00	Central Division	Research and Development	Actual	4500	4110	17756
2003-12-01 00:00:00	France	Sales and Marketing	Actual	1220	1200	16743.619999999999
2003-12-01 00:00:00	France	Sales and Marketing	Actual	2350	2200	55725.199999999997
2004-01-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1230	1200	23708
2004-01-01 00:00:00	Central Division	Corporate	Actual	8010	80	428
2004-01-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6860	680	27
2003-11-01 00:00:00	Southwest Division	Corporate	Actual	6300	630	136
2003-11-01 00:00:00	Canadian Division	Corporate	Actual	8020	80	-647.38999999999999
2003-11-01 00:00:00	Canadian Division	Sales and Marketing	Actual	1130	1120	1461178.3100000001
2003-11-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2220	2200	27310.68
2003-11-01 00:00:00	France	Executive General and Administration	Actual	6920	60	149.69999999999999
2003-11-01 00:00:00	Australia	Corporate	Actual	6230	620	67.920000000000002
2003-12-01 00:00:00	Northeast Division	Corporate	Actual	6240	620	132
2003-12-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1300	10	32929
2003-12-01 00:00:00	France	Inventory Management	Actual	6840	680	92.25
2003-12-01 00:00:00	France	Inventory Management	Actual	8020	80	-121.58
2003-12-01 00:00:00	France	Inventory Management	Actual	8030	80	205.02000000000001
2003-12-01 00:00:00	Germany	Research and Development	Actual	5020	5000	70330.789999999994
2004-01-01 00:00:00	Northeast Division	Corporate	Actual	8020	80	-468
2004-01-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6200	620	185
2004-01-01 00:00:00	France	Corporate	Actual	6860	680	148.63
2004-01-01 00:00:00	France	Research and Development	Actual	6500	60	320.98000000000002
2004-02-01 00:00:00	Northwest Division	Corporate	Actual	6700	60	457
2004-02-01 00:00:00	Southeast Division	Executive General and Administration	Actual	1166	1160	70958
2003-11-01 00:00:00	Australia	Sales and Marketing	Actual	1130	1120	555758.97999999998
2003-12-01 00:00:00	Central Division	Sales and Marketing	Actual	2320	2300	31223
2003-12-01 00:00:00	Southeast Division	Manufacturing	Actual	6850	680	71
2003-12-01 00:00:00	France	Manufacturing	Actual	6810	680	475.24000000000001
2004-01-01 00:00:00	Southeast Division	Executive General and Administration	Actual	8030	80	148
2004-01-01 00:00:00	France	Corporate	Actual	6830	680	53.950000000000003
2004-01-01 00:00:00	France	Research and Development	Actual	5050	5000	3090.1799999999998
2004-01-01 00:00:00	France	Sales and Marketing	Actual	1230	1200	4833.8299999999999
2004-01-01 00:00:00	Australia	Research and Development	Actual	6240	620	57.390000000000001
2004-02-01 00:00:00	Northeast Division	Research and Development	Actual	8020	80	-269
2004-02-01 00:00:00	Central Division	Sales and Marketing	Actual	2410	2400	126115
2004-02-01 00:00:00	Germany	Corporate	Actual	6400	60	277.36000000000001
2004-02-01 00:00:00	Germany	Research and Development	Actual	6200	620	434.81
2003-12-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6840	680	39
2003-12-01 00:00:00	Southeast Division	Quality Assurance	Actual	6400	60	124
2003-12-01 00:00:00	Germany	Sales and Marketing	Actual	2220	2200	8254.1000000000004
2003-12-01 00:00:00	Australia	Executive General and Administration	Actual	8030	80	401.25999999999999
2004-01-01 00:00:00	Northeast Division	Corporate	Actual	6020	600	6125
2004-01-01 00:00:00	Central Division	Sales and Marketing	Actual	1185	110	115104
2004-01-01 00:00:00	Canadian Division	Research and Development	Actual	9510	9500	8
2004-01-01 00:00:00	France	Inventory Management	Actual	8000	80	82.680000000000007
2004-01-01 00:00:00	Australia	Research and Development	Actual	8010	80	310.02999999999997
2004-02-01 00:00:00	Central Division	Sales and Marketing	Actual	2340	2200	32559
2004-02-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6240	620	6
2003-12-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2350	2200	227549
2003-12-01 00:00:00	Southeast Division	Quality Assurance	Actual	8020	80	-155
2004-01-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1180	110	75340
2004-01-01 00:00:00	Southeast Division	Research and Development	Actual	6310	630	209
2004-01-01 00:00:00	Australia	Corporate	Actual	6610	660	245.12
2004-02-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1180	110	34541
2004-02-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1230	1200	15904
2004-02-01 00:00:00	Southwest Division	Corporate	Actual	6610	660	918
2004-02-01 00:00:00	Southwest Division	Research and Development	Actual	4130	4100	7033
2004-02-01 00:00:00	France	Manufacturing	Actual	6830	680	27.359999999999999
2003-12-01 00:00:00	Northwest Division	Research and Development	Actual	6620	660	940
2003-12-01 00:00:00	Southwest Division	Corporate	Actual	6700	60	436
2003-12-01 00:00:00	France	Corporate	Actual	6820	680	461.41000000000003
2003-12-01 00:00:00	France	Inventory Management	Actual	6920	60	375.23000000000002
2003-12-01 00:00:00	Australia	Executive General and Administration	Actual	6840	680	224.06
2004-01-01 00:00:00	Northwest Division	Corporate	Actual	6200	620	1064
2004-01-01 00:00:00	Central Division	Corporate	Actual	6810	680	1336
2004-01-01 00:00:00	Central Division	Research and Development	Actual	8010	80	417
2004-02-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2340	2200	74852
2004-02-01 00:00:00	Canadian Division	Corporate	Actual	6400	60	692
2004-02-01 00:00:00	France	Inventory Management	Actual	6220	620	115.65000000000001
2004-02-01 00:00:00	France	Inventory Management	Actual	6300	630	32.670000000000002
2004-02-01 00:00:00	France	Quality Assurance	Actual	8000	80	36.93
2004-02-01 00:00:00	Germany	Sales and Marketing	Actual	2330	2300	10712.66
2004-02-01 00:00:00	Germany	Sales and Marketing	Actual	3020	300	130789.7
2004-03-01 00:00:00	Northwest Division	Research and Development	Actual	6820	680	828
2004-03-01 00:00:00	Northwest Division	Research and Development	Actual	9520	9500	684
2003-12-01 00:00:00	France	Research and Development	Actual	6300	630	65.650000000000006
2004-01-01 00:00:00	Central Division	Corporate	Actual	6830	680	84
2004-01-01 00:00:00	France	Corporate	Actual	6210	620	641.20000000000005
2004-01-01 00:00:00	France	Inventory Management	Actual	8500	4	97.569999999999993
2004-01-01 00:00:00	France	Manufacturing	Actual	6230	620	53.950000000000003
2004-01-01 00:00:00	Germany	Corporate	Actual	6920	60	383.74000000000001
2004-01-01 00:00:00	Germany	Executive General and Administration	Actual	6860	680	19.91
2004-01-01 00:00:00	Germany	Sales and Marketing	Actual	1185	110	62513.629999999997
2004-02-01 00:00:00	Central Division	Executive General and Administration	Actual	1166	1160	123735
2003-12-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2220	2200	26881
2003-12-01 00:00:00	Southwest Division	Corporate	Actual	6240	620	128
2003-12-01 00:00:00	France	Executive General and Administration	Actual	6500	60	219.91
2004-01-01 00:00:00	Northeast Division	Research and Development	Actual	6240	620	49
2004-01-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2410	2400	121427
2004-01-01 00:00:00	Northwest Division	Research and Development	Actual	6820	680	819
2004-01-01 00:00:00	France	Executive General and Administration	Actual	6200	620	293.31999999999999
2004-02-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2350	2200	139264
2004-02-01 00:00:00	Germany	Corporate	Actual	6500	60	479.49000000000001
2004-03-01 00:00:00	Northeast Division	Corporate	Actual	6700	60	423
2004-03-01 00:00:00	Northeast Division	Research and Development	Actual	8500	4	2318
2003-12-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2330	2300	34573
2003-12-01 00:00:00	Canadian Division	Corporate	Actual	8500	4	473.81999999999999
2003-12-01 00:00:00	France	Inventory Management	Actual	6300	630	27.359999999999999
2004-01-01 00:00:00	Australia	Corporate	Actual	6830	680	38.090000000000003
2004-02-01 00:00:00	Southeast Division	Research and Development	Actual	6200	620	221
2004-02-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1185	110	61913
2004-02-01 00:00:00	Australia	Research and Development	Actual	6210	620	511.79000000000002
2004-03-01 00:00:00	Central Division	Sales and Marketing	Actual	1185	110	97922
2003-12-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1185	110	225628
2003-12-01 00:00:00	Canadian Division	Sales and Marketing	Actual	1140	1120	46054.970000000001
2003-12-01 00:00:00	France	Sales and Marketing	Actual	2220	2200	8755.1800000000003
2004-01-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2340	2200	49154
2004-01-01 00:00:00	Central Division	Corporate	Actual	6300	630	131
2004-01-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2220	2200	30575.889999999999
2004-01-01 00:00:00	Germany	Executive General and Administration	Actual	6240	620	6.0800000000000001
2004-02-01 00:00:00	Southeast Division	Quality Assurance	Actual	6830	680	18
2004-02-01 00:00:00	Germany	Research and Development	Actual	6220	620	205.02000000000001
2004-01-01 00:00:00	Northwest Division	Corporate	Actual	8000	80	437
2004-01-01 00:00:00	Central Division	Sales and Marketing	Actual	1140	1120	18038
2004-01-01 00:00:00	Southeast Division	Corporate	Actual	6500	60	148
2004-01-01 00:00:00	France	Inventory Management	Actual	6810	680	349.69999999999999
2004-01-01 00:00:00	France	Manufacturing	Actual	6400	60	113.53
2004-01-01 00:00:00	France	Sales and Marketing	Actual	2230	2200	67162.649999999994
2004-02-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2320	2300	42088
2004-02-01 00:00:00	France	Corporate	Actual	6610	660	445.44999999999999
2004-03-01 00:00:00	Northeast Division	Corporate	Actual	6220	620	462
2004-03-01 00:00:00	Northwest Division	Corporate	Actual	8010	80	604
2004-03-01 00:00:00	Central Division	Research and Development	Actual	6830	680	56
2004-03-01 00:00:00	Germany	Corporate	Actual	6300	630	42.25
2004-01-01 00:00:00	France	Inventory Management	Actual	6920	60	299.69999999999999
2004-01-01 00:00:00	Germany	Executive General and Administration	Actual	6840	680	24.16
2004-02-01 00:00:00	Northeast Division	Research and Development	Actual	6300	630	95
2004-02-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1220	1200	62956
2004-02-01 00:00:00	Central Division	Research and Development	Actual	8030	80	530
2004-02-01 00:00:00	Southeast Division	Research and Development	Actual	5020	5000	87553
2004-02-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2220	2200	28498.580000000002
2004-03-01 00:00:00	Central Division	Research and Development	Actual	6100	60	5399
2004-04-01 00:00:00	Northwest Division	Corporate	Actual	6000	600	81282
2004-01-01 00:00:00	Southeast Division	Manufacturing	Actual	6040	600	1603
2004-01-01 00:00:00	France	Inventory Management	Actual	6000	600	16032.969999999999
2004-01-01 00:00:00	Germany	Sales and Marketing	Actual	1110	110	170740.10999999999
2004-01-01 00:00:00	Australia	Sales and Marketing	Actual	1185	110	82318.580000000002
2004-02-01 00:00:00	Northeast Division	Research and Development	Actual	5050	5000	6030
2004-02-01 00:00:00	Central Division	Corporate	Actual	6920	60	1134
2004-02-01 00:00:00	Central Division	Sales and Marketing	Actual	1180	110	45501
2004-02-01 00:00:00	Southeast Division	Research and Development	Actual	4200	4110	226464
2004-02-01 00:00:00	Canadian Division	Executive General and Administration	Actual	1166	1160	200776.03
2004-02-01 00:00:00	Germany	Corporate	Actual	8030	80	183.74000000000001
2004-02-01 00:00:00	Australia	Research and Development	Actual	6000	600	30343.919999999998
2004-03-01 00:00:00	Central Division	Corporate	Actual	6040	600	4772
2004-03-01 00:00:00	Southeast Division	Corporate	Actual	6850	680	84
2004-01-01 00:00:00	Southeast Division	Quality Assurance	Actual	9510	9500	6
2004-01-01 00:00:00	Germany	Research and Development	Actual	6040	600	2924.2199999999998
2004-01-01 00:00:00	Germany	Sales and Marketing	Actual	2350	2200	25891.669999999998
2004-02-01 00:00:00	Northeast Division	Sales and Marketing	Actual	8000	80	82
2004-02-01 00:00:00	Northwest Division	Research and Development	Actual	4500	4110	10064
2004-02-01 00:00:00	Southwest Division	Corporate	Actual	6500	60	510
2004-03-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1170	110	57568
2004-03-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6920	60	405
2004-03-01 00:00:00	Northwest Division	Executive General and Administration	Actual	1166	1160	164870
2004-03-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1240	1200	85573
2004-03-01 00:00:00	France	Executive General and Administration	Actual	6230	620	79.480000000000004
2004-03-01 00:00:00	France	Executive General and Administration	Actual	6820	680	223.09999999999999
